"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-66.09","43.83","YARMOUTH A","8206500","1993-12","1993","12","4.1","","-2.5","","0.8","","14.3","","-16.6","","151.2","","71.8","","210.6","","48","","15","S","96","S"
"-66.09","43.83","YARMOUTH A","8206500","1994-01","1994","01","-0.9","","-10.6","","-5.8","","9.1","","-21.3","","75.8","","113.6","","162.0","","0","T","30","","85","E"
"-66.09","43.83","YARMOUTH A","8206500","1994-02","1994","02","-1.6","","-9.0","","-5.3","","6.5","","-17.5","","12.6","","68.8","","56.2","","2","","10","","83","E"
"-66.09","43.83","YARMOUTH A","8206500","1994-03","1994","03","3.7","","-3.4","","0.2","","11.0","","-11.6","","229.2","","32.8","","267.0","","0","","9","","78","E"
"-66.09","43.83","YARMOUTH A","8206500","1994-04","1994","04","9.4","","1.7","","5.6","","16.2","","-3.7","","144.4","","1.2","","145.8","","0","","19","","70","E"
"-66.09","43.83","YARMOUTH A","8206500","1994-05","1994","05","12.5","","5.9","","9.2","","17.2","","1.7","","209.2","","0.0","T","209.2","","0","","10","","74","E"
"-66.09","43.83","YARMOUTH A","8206500","1994-06","1994","06","19.2","","10.6","","14.9","","24.8","","5.0","","81.8","","0.0","","81.8","","0","","19","","72","E"
"-66.09","43.83","YARMOUTH A","8206500","1994-07","1994","07","22.6","","14.5","","18.6","","27.2","","8.8","","17.4","","0.0","","17.4","","0","","22","","56","B"
"-66.09","43.83","YARMOUTH A","8206500","1994-08","1994","08","20.8","","13.3","","17.1","","24.9","","7.5","","124.8","","0.0","","124.8","","0","","23","","56","E"
"-66.09","43.83","YARMOUTH A","8206500","1994-09","1994","09","17.6","","9.7","","13.6","","21.5","","4.7","","99.6","","0.0","","99.6","","0","","8","","89","E"
"-66.09","43.83","YARMOUTH A","8206500","1994-10","1994","10","13.3","","5.8","","9.6","","16.8","","-1.2","","57.0","","0.0","","57.0","","0","","35","","65","E"
"-66.09","43.83","YARMOUTH A","8206500","1994-11","1994","11","10.1","","2.1","","6.1","","17.0","","-4.9","","143.8","","6.4","","148.2","","0","","32","","85","E"
"-66.09","43.83","YARMOUTH A","8206500","1994-12","1994","12","3.9","","-3.6","","0.1","","12.2","","-10.8","","128.2","","41.0","","159.0","","9","","32","","78","B"
"-66.09","43.83","YARMOUTH A","8206500","1995-01","1995","01","3.1","","-2.9","","0.1","","14.0","","-17.1","","93.6","","21.0","","107.6","","0","T","19","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","1995-02","1995","02","0.8","","-8.4","","-3.8","","7.3","","-16.9","","109.6","","45.2","","134.6","","0","T","10","E","87","E"
"-66.09","43.83","YARMOUTH A","8206500","1995-03","1995","03","3.6","","-3.4","","0.1","","12.0","","-11.2","","35.2","","12.8","","51.0","","0","","36","E","59","E"
"-66.09","43.83","YARMOUTH A","8206500","1995-04","1995","04","7.4","","-0.4","","3.5","","13.3","","-10.8","","85.0","","2.8","","87.4","","0","","30","E","96","E"
"-66.09","43.83","YARMOUTH A","8206500","1995-05","1995","05","13.2","","4.2","","8.7","","19.5","","-0.5","","59.2","","4.0","","63.2","","0","","33","B","83","B"
"-66.09","43.83","YARMOUTH A","8206500","1995-06","1995","06","18.5","","9.6","","14.0","","26.2","","6.2","","109.8","","0.0","","109.8","","0","","33","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","1995-07","1995","07","21.6","","13.2","","17.4","","26.0","","10.3","","153.6","","0.0","","153.6","","0","","24","E","46","E"
"-66.09","43.83","YARMOUTH A","8206500","1995-08","1995","08","22.0","","12.3","","17.2","","27.5","","5.8","","30.8","","0.0","","30.8","","0","","20","E","46","E"
"-66.09","43.83","YARMOUTH A","8206500","1995-09","1995","09","17.6","","7.8","","12.7","","22.5","","1.3","","58.8","","0.0","","58.8","","0","","33","E","56","E"
"-66.09","43.83","YARMOUTH A","8206500","1995-10","1995","10","15.8","","8.1","","12.0","","22.2","","1.1","","104.2","","0.0","","104.2","","0","","26","E","67","E"
"-66.09","43.83","YARMOUTH A","8206500","1995-11","1995","11","8.4","","1.5","","5.0","","17.8","","-7.6","","170.0","","5.2","","174.4","","5","","15","B","78","B"
"-66.09","43.83","YARMOUTH A","8206500","1995-12","1995","12","1.2","","-4.9","","-1.8","","9.2","","-12.2","","59.6","","81.8","","117.6","","1","","32","I","69","I"
"-66.09","43.83","YARMOUTH A","8206500","1996-01","1996","01","0.4","","-7.8","","-3.7","","11.1","","-17.5","","53.4","","53.2","","95.4","","2","","15","E","85","E"
"-66.09","43.83","YARMOUTH A","8206500","1996-02","1996","02","0.9","","-6.1","","-2.6","","11.5","","-15.8","S","97.0","","53.6","","140.9","","3","","33","E","54","E"
"-66.09","43.83","YARMOUTH A","8206500","1996-03","1996","03","3.2","","-3.7","","-0.3","","11.7","","-9.8","","50.6","","58.0","","107.5","","0","","27","","70",""
"-66.09","43.83","YARMOUTH A","8206500","1996-04","1996","04","7.7","","1.7","","4.7","","15.6","","-2.4","","135.6","","12.6","","148.1","","0","","29","E","78","E"
"-66.09","43.83","YARMOUTH A","8206500","1996-05","1996","05","12.7","","4.4","","8.5","","21.1","","-0.5","","120.0","","0.0","","120.0","","0","","13","E","48","E"
"-66.09","43.83","YARMOUTH A","8206500","1996-06","1996","06","17.4","","9.1","","13.3","","22.9","","4.9","","131.6","","0.0","","131.6","","0","","11","E","37","E"
"-66.09","43.83","YARMOUTH A","8206500","1996-07","1996","07","19.5","","12.3","","15.9","","23.5","","9.9","","116.4","","0.0","","116.4","","0","","20","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","1996-08","1996","08","20.2","","12.2","","16.2","","25.5","","9.3","","61.2","","0.0","","61.2","","0","","34","B","46","B"
"-66.09","43.83","YARMOUTH A","8206500","1996-09","1996","09","17.9","","10.9","","14.4","","23.3","","4.9","","363.4","","0.0","","363.4","","0","","9","E","70","E"
"-66.09","43.83","YARMOUTH A","8206500","1996-10","1996","10","12.0","","4.3","","8.2","","16.7","","0.0","","122.7","","0.0","T","122.7","","0","","9","E","83","E"
"-66.09","43.83","YARMOUTH A","8206500","1996-11","1996","11","6.6","","0.6","","3.6","","18.7","","-6.1","","52.5","","9.4","","61.3","","2","","16","E","83","E"
"-66.09","43.83","YARMOUTH A","8206500","1996-12","1996","12","6.0","","-0.8","","2.6","","11.7","","-12.7","","139.2","","6.6","","143.0","","0","T","13","E","96","E"
"-66.09","43.83","YARMOUTH A","8206500","1997-01","1997","01","1.0","","-7.5","","-3.3","","8.3","","-17.3","","97.8","","55.2","","146.4","","0","T","33","E","89","E"
"-66.09","43.83","YARMOUTH A","8206500","1997-02","1997","02","2.5","","-5.9","","-1.7","","8.3","","-15.1","","99.2","","18.6","","112.4","","0","","34","","72",""
"-66.09","43.83","YARMOUTH A","8206500","1997-03","1997","03","2.0","","-5.1","","-1.5","","11.9","","-11.8","","148.8","","43.4","","193.6","","0","","25","","93",""
"-66.09","43.83","YARMOUTH A","8206500","1997-04","1997","04","6.9","","-0.4","","3.3","","13.0","","-4.5","","106.8","","25.0","","131.8","","0","","36","B","74","B"
"-66.09","43.83","YARMOUTH A","8206500","1997-05","1997","05","11.9","","4.9","","8.4","","18.5","","0.9","","138.9","","0.0","","138.9","","0","","18","E","87","E"
"-66.09","43.83","YARMOUTH A","8206500","1997-06","1997","06","18.6","","9.0","","13.8","","26.6","","3.5","","94.4","","0.0","","94.4","","0","","31","E","43","E"
"-66.09","43.83","YARMOUTH A","8206500","1997-07","1997","07","21.4","","12.5","","17.0","","25.3","","9.2","","13.4","","0.0","","13.4","","0","","28","E","56","E"
"-66.09","43.83","YARMOUTH A","8206500","1997-08","1997","08","20.7","","12.5","","16.6","","24.5","","9.6","","72.2","","0.0","","72.2","","0","","11","E","56","E"
"-66.09","43.83","YARMOUTH A","8206500","1997-09","1997","09","17.6","","10.3","","13.9","","22.3","","1.8","","60.0","","0.0","","60.0","","0","","21","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","1997-10","1997","10","12.2","","3.7","","8.0","","17.5","","-1.9","","44.4","","0.0","","44.4","","0","","32","E","74","E"
"-66.09","43.83","YARMOUTH A","8206500","1997-11","1997","11","7.4","","1.1","","4.2","","16.9","","-4.3","","108.8","","29.4","","138.8","","0","T","34","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1997-12","1997","12","3.0","","-4.2","","-0.6","","10.5","","-12.7","","88.7","","34.0","","114.9","","0","","31","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1998-01","1998","01","1.7","","-4.3","","-1.3","","9.0","","-13.4","","199.9","","39.2","","235.1","","3","","31","B","78","B"
"-66.09","43.83","YARMOUTH A","8206500","1998-02","1998","02","3.1","","-4.3","","-0.6","","9.6","","-13.4","","78.0","","2.5","","79.6","","0","","8","E","89","E"
"-66.09","43.83","YARMOUTH A","8206500","1998-03","1998","03","4.3","","-1.8","","1.2","","16.1","","-11.3","","85.5","","40.4","","144.2","","0","","16","E","93","E"
"-66.09","43.83","YARMOUTH A","8206500","1998-04","1998","04","9.6","","2.0","","5.8","","19.3","","-3.2","","44.8","","4.5","","49.3","","0","","2","B","78","B"
"-66.09","43.83","YARMOUTH A","8206500","1998-05","1998","05","16.4","","7.3","","11.9","","24.8","","0.7","","71.7","","0.0","","71.7","","0","","19","E","78","E"
"-66.09","43.83","YARMOUTH A","8206500","1998-06","1998","06","17.4","","9.7","","13.6","","24.1","","2.4","","95.3","","0.0","","95.3","","0","","25","","80",""
"-66.09","43.83","YARMOUTH A","8206500","1998-07","1998","07","21.0","","12.0","","16.5","","27.8","","8.6","","44.3","","0.0","","44.3","","0","","20","E","61","E"
"-66.09","43.83","YARMOUTH A","8206500","1998-08","1998","08","21.5","","12.4","","17.0","","25.9","S","8.1","","82.4","","0.0","","82.4","","0","","20","B","56","B"
"-66.09","43.83","YARMOUTH A","8206500","1998-09","1998","09","17.4","","10.1","","13.8","","23.3","","5.6","","112.1","","0.0","","112.1","","0","","21","B","56","B"
"-66.09","43.83","YARMOUTH A","8206500","1998-10","1998","10","12.1","","5.4","","8.8","","17.8","","-2.1","","143.1","","0.0","","143.1","","0","","31","E","89","E"
"-66.09","43.83","YARMOUTH A","8206500","1998-11","1998","11","7.0","","0.8","","3.9","","12.6","","-5.2","","89.1","","0.0","T","89.1","","0","","15","E","96","E"
"-66.09","43.83","YARMOUTH A","8206500","1998-12","1998","12","4.9","","-2.8","","1.1","","12.3","","-12.8","","35.3","","24.7","","57.2","","5","","29","E","115","E"
"-66.09","43.83","YARMOUTH A","8206500","1999-01","1999","01","3.3","","-6.7","","-1.7","","11.6","","-16.6","","99.9","","32.8","","122.1","","0","T","21","E","83","E"
"-66.09","43.83","YARMOUTH A","8206500","1999-02","1999","02","2.5","","-4.6","","-1.0","","9.5","","-13.7","","49.1","","17.6","","63.0","","7","","5","E","74","E"
"-66.09","43.83","YARMOUTH A","8206500","1999-03","1999","03","6.0","","-1.1","","2.4","","17.1","","-8.2","","110.4","","32.7","","140.4","","0","","12","E","96","E"
"-66.09","43.83","YARMOUTH A","8206500","1999-04","1999","04","9.1","","1.2","","5.2","","15.3","S","-4.4","","31.3","","0.2","","31.7","","0","","33","E","82","E"
"-66.09","43.83","YARMOUTH A","8206500","1999-05","1999","05","17.1","","7.1","","12.1","","22.6","","0.9","","62.2","","0.0","","62.2","","0","","21","E","56","E"
"-66.09","43.83","YARMOUTH A","8206500","1999-06","1999","06","20.1","","10.9","","15.5","","26.2","","5.5","","16.6","","0.0","","16.6","","0","","19","B","48","B"
"-66.09","43.83","YARMOUTH A","8206500","1999-07","1999","07","21.9","","14.3","","18.1","","27.0","","9.9","","119.0","","0.0","","119.0","","0","","21","E","57","E"
"-66.09","43.83","YARMOUTH A","8206500","1999-08","1999","08","21.3","","13.9","","17.6","","26.1","","9.3","","107.6","","0.0","","107.6","","0","","19","E","56","E"
"-66.09","43.83","YARMOUTH A","8206500","1999-09","1999","09","21.3","","12.6","","17.0","","25.9","S","6.2","","116.8","","0.0","","116.8","","0","","17","E","74","E"
"-66.09","43.83","YARMOUTH A","8206500","1999-10","1999","10","12.9","","5.0","","9.0","","20.2","","-1.3","","137.8","","0.0","","137.8","","0","","31","E","102","E"
"-66.09","43.83","YARMOUTH A","8206500","1999-11","1999","11","9.8","","3.1","","6.5","","17.6","","-5.3","","79.5","","11.2","","91.9","","1","","15","E","80","E"
"-66.09","43.83","YARMOUTH A","8206500","1999-12","1999","12","4.7","","-2.5","","1.1","","13.8","","-10.5","","88.2","","56.3","","128.5","","0","T","36","E","95","E"
"-66.09","43.83","YARMOUTH A","8206500","2000-01","2000","01","1.7","","-6.7","","-2.5","","13.3","","-18.2","","82.8","","121.4","","170.0","","13","","34","E","104","E"
"-66.09","43.83","YARMOUTH A","8206500","2000-02","2000","02","2.7","","-6.0","","-1.6","","12.0","","-14.5","","36.1","","31.9","","60.8","","0","","32","E","76","E"
"-66.09","43.83","YARMOUTH A","8206500","2000-03","2000","03","6.9","","-1.4","","2.7","","13.8","","-8.4","","86.6","","13.6","","103.4","","0","","17","E","82","E"
"-66.09","43.83","YARMOUTH A","8206500","2000-04","2000","04","9.6","","2.7","","6.2","","18.4","","-0.8","","75.6","","0.4","","76.0","","0","","16","E","93","E"
"-66.09","43.83","YARMOUTH A","8206500","2000-05","2000","05","13.2","","5.4","","9.3","","19.0","","0.2","","84.5","","0.0","","84.5","","0","","20","E","80","E"
"-66.09","43.83","YARMOUTH A","8206500","2000-06","2000","06","18.1","","9.6","","13.9","","25.1","","4.4","","16.7","","0.0","","16.7","","0","","10","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","2000-07","2000","07","20.5","","12.5","","16.6","","25.6","","9.5","S","64.0","","0.0","","64.0","","0","","11","E","56","E"
"-66.09","43.83","YARMOUTH A","8206500","2000-08","2000","08","21.0","","13.4","","17.2","","26.8","","9.1","","98.2","","0.0","","98.2","","0","","18","E","52","E"
"-66.09","43.83","YARMOUTH A","8206500","2000-09","2000","09","17.8","","9.7","","13.8","","21.8","","1.3","","90.8","","0.0","","90.8","","0","","22","E","59","E"
"-66.09","43.83","YARMOUTH A","8206500","2000-10","2000","10","13.7","","5.8","","9.7","","22.3","","-2.0","","126.5","","0.0","","126.5","","0","","36","E","69","E"
"-66.09","43.83","YARMOUTH A","8206500","2000-11","2000","11","8.3","","3.1","","5.7","","13.2","","-5.6","","85.7","","12.9","","94.6","","0","","9","E","63","E"
"-66.09","43.83","YARMOUTH A","8206500","2000-12","2000","12","2.5","","-4.4","","-1.0","","12.5","","-12.1","","104.7","","60.9","","145.8","","1","","24","E","107","E"
"-66.09","43.83","YARMOUTH A","8206500","2001-01","2001","01","0.2","","-6.8","","-3.3","","5.5","","-15.1","","16.8","","102.6","","92.8","","20","","33","B","65","B"
"-66.09","43.83","YARMOUTH A","8206500","2001-02","2001","02","0.4","","-7.4","","-3.5","","7.0","","-13.1","","43.0","","28.8","","68.2","","0","T","29","E","85","E"
"-66.09","43.83","YARMOUTH A","8206500","2001-03","2001","03","2.9","","-3.9","","-0.5","","8.8","","-15.0","","87.4","","36.2","","116.0","","0","","8","E","89","E"
"-66.09","43.83","YARMOUTH A","8206500","2001-04","2001","04","8.0","","0.1","","4.1","","14.4","","-5.9","","50.8","","8.2","","58.6","","0","","32","E","70","E"
"-66.09","43.83","YARMOUTH A","8206500","2001-05","2001","05","15.4","","5.2","","10.3","","21.6","","1.1","","72.4","","0.0","","72.4","","0","","36","E","52","E"
"-66.09","43.83","YARMOUTH A","8206500","2001-06","2001","06","19.3","","10.6","","15.0","","26.4","","5.4","","97.2","","0.0","","97.2","","0","","15","B","48","B"
"-66.09","43.83","YARMOUTH A","8206500","2001-07","2001","07","19.7","","11.5","","15.6","","24.2","","7.5","","54.8","","0.0","","54.8","","0","","20","E","52","E"
"-66.09","43.83","YARMOUTH A","8206500","2001-08","2001","08","21.5","","13.4","","17.5","","26.5","","7.1","","98.6","","0.0","","98.6","","0","","23","E","52","E"
"-66.09","43.83","YARMOUTH A","8206500","2001-09","2001","09","19.1","","9.4","","14.3","","23.4","","4.7","","18.8","","0.0","","18.8","","0","","33","B","41","B"
"-66.09","43.83","YARMOUTH A","8206500","2001-10","2001","10","14.8","","6.6","","10.7","","19.6","S","-1.4","","101.0","","0.0","","101.0","","0","","34","E","57","E"
"-66.09","43.83","YARMOUTH A","8206500","2001-11","2001","11","9.4","","2.0","","5.7","","15.3","","-3.9","","117.8","","0.6","","118.4","","0","","32","E","83","E"
"-66.09","43.83","YARMOUTH A","8206500","2001-12","2001","12","5.2","","-0.8","","2.2","","14.1","","-6.6","","67.2","","41.6","","108.7","","10","","1","E","67","E"
"-66.09","43.83","YARMOUTH A","8206500","2002-01","2002","01","3.2","","-3.0","","0.1","","9.2","","-8.6","S","88.8","","36.3","","122.4","","0","","28","E","96","E"
"-66.09","43.83","YARMOUTH A","8206500","2002-02","2002","02","3.1","","-5.2","","-1.1","","12.0","","-14.2","","50.4","","8.1","","59.2","","0","T","23","E","78","E"
"-66.09","43.83","YARMOUTH A","8206500","2002-03","2002","03","5.3","","-2.4","","1.5","","11.4","","-7.5","","114.0","","25.0","","138.2","","0","","16","B","74","B"
"-66.09","43.83","YARMOUTH A","8206500","2002-04","2002","04","8.3","","1.5","","4.9","","18.8","","-3.0","","81.2","","12.8","","94.0","","0","T","32","E","67","E"
"-66.09","43.83","YARMOUTH A","8206500","2002-05","2002","05","12.9","","5.5","","9.2","","19.6","","1.6","S","73.6","","0.0","T","73.6","","0","","9","I","78","I"
"-66.09","43.83","YARMOUTH A","8206500","2002-06","2002","06","16.4","","8.8","","12.6","","25.7","","2.8","","93.8","","0.0","","93.8","","0","","11","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","2002-07","2002","07","21.1","","13.1","","17.1","","26.1","","9.2","","82.4","","0.0","","82.4","","0","","21","E","52","E"
"-66.09","43.83","YARMOUTH A","8206500","2002-08","2002","08","22.4","","13.6","","18.0","","26.2","","9.5","","25.8","","0.0","","25.8","","0","","20","B","43","B"
"-66.09","43.83","YARMOUTH A","8206500","2002-09","2002","09","19.4","","11.2","","15.3","","25.8","","4.5","","140.2","","0.0","","140.2","","0","","34","E","74","E"
"-66.09","43.83","YARMOUTH A","8206500","2002-10","2002","10","12.2","","3.6","","7.9","","19.2","","-3.2","","73.8","","0.0","T","73.8","","0","","10","E","78","E"
"-66.09","43.83","YARMOUTH A","8206500","2002-11","2002","11","8.9","","1.2","","5.1","","16.9","","-5.7","S","231.2","","17.7","","249.9","","0","","28","E","96","E"
"-66.09","43.83","YARMOUTH A","8206500","2002-12","2002","12","3.5","","-3.6","","0.0","","11.0","","-11.8","","86.4","","25.4","","110.0","","0","T","34","E","78","E"
"-66.09","43.83","YARMOUTH A","8206500","2003-01","2003","01","-2.2","","-8.3","","-5.3","","6.0","","-16.5","","17.8","","94.7","","110.5","","33","","30","B","85","B"
"-66.09","43.83","YARMOUTH A","8206500","2003-02","2003","02","-1.3","","-8.7","","-5.0","","7.7","","-17.8","","92.4","","74.4","","161.4","","4","","30","E","98","E"
"-66.09","43.83","YARMOUTH A","8206500","2003-03","2003","03","3.9","","-4.6","","-0.4","","10.7","","-13.0","","157.9","","14.0","","171.7","","0","","29","E","85","E"
"-66.09","43.83","YARMOUTH A","8206500","2003-04","2003","04","7.6","","-0.8","","3.4","","14.9","","-7.9","","66.9","","12.0","","78.9","","0","","36","E","59","E"
"-66.09","43.83","YARMOUTH A","8206500","2003-05","2003","05","13.4","","4.8","","9.1","","19.5","","0.1","","62.0","","0.0","","62.0","","0","","1","E","70","E"
"-66.09","43.83","YARMOUTH A","8206500","2003-06","2003","06","18.5","","9.5","","14.0","","25.8","","5.3","","99.2","","0.0","","99.2","","0","","22","E","52","E"
"-66.09","43.83","YARMOUTH A","8206500","2003-07","2003","07","21.3","","13.5","","17.5","","25.2","","10.0","","30.6","","0.0","","30.6","","0","","19","E","48","E"
"-66.09","43.83","YARMOUTH A","8206500","2003-08","2003","08","21.6","","14.0","","17.8","","25.9","S","8.8","","155.6","","0.0","","155.6","","0","","21","E","48","E"
"-66.09","43.83","YARMOUTH A","8206500","2003-09","2003","09","20.0","","10.2","","15.1","","25.2","","5.2","","53.0","","0.0","","53.0","","0","","20","E","41","E"
"-66.09","43.83","YARMOUTH A","8206500","2003-10","2003","10","14.0","","5.9","","10.0","","22.8","","0.4","","121.2","","0.0","","121.2","","0","","14","E","74","E"
"-66.09","43.83","YARMOUTH A","8206500","2003-11","2003","11","9.7","","1.8","","5.8","","18.0","","-2.9","","80.2","","0.0","T","80.2","","0","","27","E","69","E"
"-66.09","43.83","YARMOUTH A","8206500","2003-12","2003","12","4.5","","-3.0","","0.8","","13.8","","-10.8","","90.0","","17.8","","108.0","","0","","32","E","72","E"
"-66.09","43.83","YARMOUTH A","8206500","2004-01","2004","01","-3.8","","-10.5","","-7.2","","7.0","","-19.9","","10.2","","79.4","","89.4","","27","","29","E","61","E"
"-66.09","43.83","YARMOUTH A","8206500","2004-02","2004","02","-0.2","","-6.8","","-3.5","","4.9","","-14.8","","32.2","","107.8","","138.8","","53","","35","E","82","E"
"-66.09","43.83","YARMOUTH A","8206500","2004-03","2004","03","2.3","","-4.7","","-1.2","","7.3","","-12.7","","57.2","","33.4","","90.6","","4","","31","E","52","E"
"-66.09","43.83","YARMOUTH A","8206500","2004-04","2004","04","8.2","","1.2","","4.7","","13.3","","-3.5","","143.6","","10.2","","153.8","","0","","34","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","2004-05","2004","05","12.8","","5.4","","9.1","","19.5","","1.2","","72.4","","0.0","","72.4","","0","","17","E","54","E"
"-66.09","43.83","YARMOUTH A","8206500","2004-06","2004","06","16.9","","8.1","","12.5","","23.7","","4.0","","26.8","","0.0","","26.8","","0","","20","E","52","E"
"-66.09","43.83","YARMOUTH A","8206500","2004-07","2004","07","20.6","","12.7","","16.7","","24.2","","8.4","","127.4","","0.0","","127.4","","0","","23","E","50","E"
"-66.09","43.83","YARMOUTH A","8206500","2004-08","2004","08","20.8","","12.8","","16.8","","25.8","","7.6","","87.9","","0.0","","87.9","","0","","21","E","56","E"
"-66.09","43.83","YARMOUTH A","8206500","2004-09","2004","09","17.7","","9.1","","13.4","","23.5","","3.7","","63.6","","0.0","","63.6","","0","","19","E","50","E"
"-66.09","43.83","YARMOUTH A","8206500","2004-10","2004","10","13.9","","6.1","","10.0","","19.3","","-2.1","","67.8","","0.0","","67.8","","0","","36","E","93","E"
"-66.09","43.83","YARMOUTH A","8206500","2004-11","2004","11","7.1","","0.0","","3.6","","15.1","","-5.4","","132.0","","62.5","","194.5","","0","","28","E","83","E"
"-66.09","43.83","YARMOUTH A","8206500","2004-12","2004","12","4.3","","-4.0","","0.1","","12.2","","-11.1","","102.0","","52.2","","156.8","","21","","35","E","104","E"
"-66.09","43.83","YARMOUTH A","8206500","2005-01","2005","01","-1.5","","-9.4","","-5.5","","11.8","","-16.7","","25.2","","140.6","","165.2","","48","","3","E","91","E"
"-66.09","43.83","YARMOUTH A","8206500","2005-02","2005","02","1.2","","-6.7","","-2.8","","8.5","","-16.6","","34.4","","37.4","","66.0","","14","","","","",""
"-66.09","43.83","YARMOUTH A","8206500","2005-03","2005","03","3.6","","-3.7","","0.0","","10.9","","-10.7","","73.8","","24.6","","101.4","","0","","15","E","95","E"
"-66.09","43.83","YARMOUTH A","8206500","2005-04","2005","04","9.8","","1.2","","5.6","","19.3","","-4.3","","185.2","","3.6","","188.8","","0","","11","E","76","E"
"-66.09","43.83","YARMOUTH A","8206500","2005-05","2005","05","11.6","","5.2","","8.4","","16.2","","1.0","","282.8","","0.0","","282.8","","0","","11","E","80","E"
"-66.09","43.83","YARMOUTH A","8206500","2005-06","2005","06","17.4","","9.1","","13.3","","25.3","","5.0","","45.8","","0.0","","45.8","","0","","11","B","44","B"
"-66.09","43.83","YARMOUTH A","8206500","2005-07","2005","07","21.3","","12.2","","16.8","","26.0","","8.1","","85.0","","0.0","","85.0","","0","","20","E","50","E"
"-66.09","43.83","YARMOUTH A","8206500","2005-08","2005","08","22.1","","13.1","","17.6","","27.7","","9.4","","85.8","","0.0","","85.8","","0","","24","B","54","B"
"-66.09","43.83","YARMOUTH A","8206500","2005-09","2005","09","19.3","","10.8","","15.1","","24.0","","5.3","","136.6","","0.0","","136.6","","0","","16","E","61","E"
"-66.09","43.83","YARMOUTH A","8206500","2005-10","2005","10","14.4","","8.4","","11.4","","21.5","","1.1","","262.2","","0.0","","262.2","","0","","8","E","93","E"
"-66.09","43.83","YARMOUTH A","8206500","2005-11","2005","11","10.3","","3.0","","6.7","","16.0","","-4.0","","167.0","","0.0","T","167.0","","0","","15","E","83","E"
"-66.09","43.83","YARMOUTH A","8206500","2005-12","2005","12","4.1","","-2.4","","0.8","","12.6","","-8.6","","106.6","","55.8","","164.6","","0","","34","E","91","E"
"-66.09","43.83","YARMOUTH A","8206500","2006-01","2006","01","3.8","","-2.7","","0.6","","13.2","","-8.9","","38.4","","45.2","","76.6","","1","","31","E","82","E"
"-66.09","43.83","YARMOUTH A","8206500","2006-02","2006","02","0.5","","-6.6","","-3.1","","12.5","","-14.2","","49.2","","56.0","","96.6","","10","","26","E","85","E"
"-66.09","43.83","YARMOUTH A","8206500","2006-03","2006","03","4.3","","-3.0","","0.7","","12.9","","-12.9","","24.2","","14.3","","38.8","","0","","21","E","52","E"
"-66.09","43.83","YARMOUTH A","8206500","2006-04","2006","04","9.9","","1.9","","5.9","","17.8","","-2.3","","90.4","","1.4","","91.8","","0","","11","E","69","E"
"-66.09","43.83","YARMOUTH A","8206500","2006-05","2006","05","15.4","","7.1","","11.3","","22.6","","2.6","","126.4","","0.0","","126.4","","0","","8","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","2006-06","2006","06","17.7","","11.1","","14.4","","22.9","","8.1","","263.4","","0.0","","263.4","","0","","33","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","2006-07","2006","07","22.4","","14.3","","18.4","","28.5","","11.8","S","166.6","","0.0","","166.6","","0","","19","E","61","E"
"-66.09","43.83","YARMOUTH A","8206500","2006-08","2006","08","20.4","","12.5","","16.5","","24.5","","8.0","","71.0","","0.0","","71.0","","0","","31","E","70","E"
"-66.09","43.83","YARMOUTH A","8206500","2006-09","2006","09","18.5","","10.3","","14.4","","22.9","","4.8","","53.0","","0.0","","53.0","","0","","14","E","57","E"
"-66.09","43.83","YARMOUTH A","8206500","2006-10","2006","10","13.5","","6.2","","9.9","","19.4","","-1.1","","163.8","","0.0","","163.8","","0","","15","E","96","E"
"-66.09","43.83","YARMOUTH A","8206500","2006-11","2006","11","10.7","","4.0","","7.4","","17.6","","-2.5","","162.2","","0.4","","162.6","","0","","12","E","57","E"
"-66.09","43.83","YARMOUTH A","8206500","2006-12","2006","12","6.3","","-1.2","","2.6","","14.8","","-8.8","","95.4","","28.6","","126.4","","7","","34","E","78","E"
"-66.09","43.83","YARMOUTH A","8206500","2007-01","2007","01","2.2","","-5.8","","-1.8","","12.0","","-16.4","","140.4","","33.0","","173.4","","3","","31","E","69","E"
